#n_killed,n_injured,latitude,longitude,gun_involved,district
0,2,39.94,75.2338,0,0
1,0,25.9215,80.1701,0,107
0,0,44.1218,123.216,0,8
1,0,46.5851,120.49,0,14
0,0,26.1901,80.3659,0,97
0,1,39.7733,75.5119,0,1
0,1,33.8448,116.451,0,56
1,0,39.8118,105.093,0,27
0,0,38.3833,82.6915,0,0
0,0,32.8657,96.7724,0,108
0,0,42.0585,71.0136,0,0
1,0,28.4008,97.7483,0,43
0,1,29.9413,90.0717,0,93
0,0,29.6591,82.3023,0,20
0,1,32.4428,80.7411,0,121
0,0,29.926,90.0825,0,93
1,1,33.9339,84.1271,0,100
0,0,32.5081,84.9748,0,135
1,0,40.6599,73.9426,0,43
0,1,41.9393,87.7245,0,39
0,0,40.0064,75.0952,0,0
0,0,34.743,86.6495,0,53
0,0,39.2147,76.8717,0,12
0,1,29.966,90.1132,0,91
1,1,30.2918,81.7522,0,14
0,0,40.634,73.9497,0,42
0,1,34.0476,117.761,0,52
0,1,39.7565,84.228,0,39
0,0,40.7782,74.023,0,33
0,1,42.4775,92.3351,0,61
1,0,27.5152,99.5045,0,42
0,0,41.2351,75.8858,0,0
1,0,39.7593,77.7258,1,90
1,0,47.9503,117.472,0,7
0,1,42.8023,73.9326,0,111
0,1,33.5909,83.8791,0,113
0,0,34.7266,86.5722,0,21
0,0,33.3318,86.9961,0,15
0,0,40.9865,85.1881,0,50
0,1,38.2396,104.643,0,46
0,3,43.2841,77.7452,0,134
0,1,33.8295,118.077,0,63
0,1,46.2443,119.117,0,16
0,1,35.5999,105.229,0,70
0,2,42.9976,77.4788,0,131
0,1,41.8807,87.7605,0,8
1,0,31.5422,110.251,0,14
1,0,27.8006,97.3964,0,34
0,0,36.1988,95.8839,0,77
0,2,32.828,96.8719,0,103
0,0,34.7305,92.3094,0,34
1,0,26.637,81.9509,0,77
0,0,29.9902,95.3368,0,141
0,0,29.586,98.3771,0,118
0,1,41.7991,87.7013,0,1
0,1,28.5875,81.4459,1,45
0,1,39.3978,74.5254,0,2
0,1,26.6508,80.0829,0,87
0,0,42.0946,72.4987,0,0
0,0,43.0006,71.4242,0,0
0,1,37.3116,76.7566,0,96
1,0,28.1157,81.1288,0,42
0,0,39.6485,77.7283,0,0
0,0,42.2032,72.6213,0,0
0,0,29.9445,90.0914,0,91
0,1,37.6221,77.5381,0,73
1,0,39.7526,75.5356,0,1
0,0,44.9648,89.6191,0,85
0,1,30.1101,81.6186,0,17
0,1,39.9526,75.1652,0,0
0,1,42.2854,85.5736,0,60
1,2,29.8587,95.5477,0,139
0,1,41.0501,85.1158,0,80
0,0,35.9624,79.7626,0,59
0,2,41.8312,87.6216,0,5
0,2,34.1468,117.257,0,40
0,0,41.7585,71.4445,0,16
0,0,35.0021,80.917,0,26
1,0,37.7759,122.222,1,18
0,1,42.9998,77.5056,0,133
1,0,32.6539,88.2609,0,71
1,0,30.2329,97.8517,0,48
0,0,37.6939,122.184,0,18
0,1,30.0059,91.8394,0,96
1,1,35.9512,78.9072,0,29
0,1,30.0772,93.8258,0,21
0,1,38.975,92.3411,0,45
0,1,40.7856,74.0231,0,32
0,0,38.9307,77.0558,0,0
0,0,41.7204,72.2157,1,49
0,0,37.7397,122.156,0,18
1,0,40.145,92.5766,0,4
0,1,35.3112,119.013,0,32
0,0,33.6356,84.4333,0,60
0,0,46.7949,100.786,0,32
0,0,39.7359,75.5726,0,3
0,0,41.5121,93.6296,0,26
0,0,42.2455,71.9321,0,0
0,0,43.6264,116.299,0,15
0,1,40.7472,74.1891,0,29
1,2,37.6159,121.012,0,21
0,0,32.331,86.2313,0,77
0,0,29.9861,90.0595,0,97
0,1,32.2884,90.1863,0,68
0,0,33.5162,90.1795,0,32
0,0,42.9391,85.6447,0,75
0,0,41.813,71.4191,0,9
1,0,41.3784,82.122,0,55
0,1,39.2969,76.6883,0,41
0,0,33.5878,101.81,0,84
0,1,32.0387,81.1095,0,163
0,1,38.8173,76.692,0,0
1,1,39.7787,86.2038,0,99
0,0,27.8006,97.3964,0,34
1,0,41.8248,87.6144,0,26
0,0,34.6336,86.5668,0,10
1,0,31.1016,97.7183,0,54
0,0,32.8481,96.8512,0,103
0,0,32.4902,92.0912,0,17
0,1,32.7863,97.3529,0,90
0,1,36.6867,121.62,0,30
0,1,33.9979,117.96,0,57
0,1,30.0003,90.178,0,80
0,0,29.9359,90.1283,0,98
0,0,41.6785,88.1262,0,98
0,0,41.7481,87.6844,0,31
0,1,35.9466,77.8033,0,7
1,0,34.7588,77.5261,0,15
0,1,29.9806,90.0338,0,99
0,1,34.6619,92.3236,0,36
0,0,42.6318,73.7757,0,108
0,3,30.4817,91.1487,0,61
0,0,44.565,91.6675,0,92
0,0,34.7351,86.6235,0,53
0,1,40.2398,77.2268,0,0
1,0,32.4601,93.7846,0,3
0,0,39.9331,86.2332,0,24
0,1,34.7972,86.5872,0,19
1,0,40.7527,74.1881,0,29
0,1,36.4525,77.6764,0,27
0,0,37.6351,77.545,0,73
0,1,41.6478,93.4751,0,30
0,0,39.166,76.6044,0,0
1,3,40.0886,82.9293,0,22
0,0,36.7459,76.5806,0,76
1,0,34.0203,78.0444,0,17
0,1,32.4321,84.9446,0,136
0,0,39.5393,75.6674,0,9
1,0,40.8179,73.8508,0,87
0,0,46.2063,119.179,0,8
0,0,34.959,120.527,0,35
0,1,39.3635,74.4295,0,2
1,0,40.04,75.1328,0,0
0,0,30.6582,96.3501,0,14
0,2,29.9133,90.0591,0,85
0,0,39.5393,75.6674,0,9
0,2,39.7402,75.5497,0,2
0,0,26.976,82.1172,0,75
1,2,28.5756,81.473,0,45
0,1,29.7816,95.3403,0,142
1,0,35.3532,119.05,0,34
0,1,47.1694,122.43,0,25
0,0,32.4573,80.7335,0,121
0,2,33.6112,84.4723,0,63
0,0,37.5773,77.3804,0,74
0,1,40.7583,74.2489,0,34
0,0,38.9062,76.9263,1,24
1,0,29.2012,81.0582,0,26
1,0,34.9163,92.5136,0,35
1,0,41.7006,71.1613,1,0
0,1,29.9099,95.5812,0,135
1,1,39.974,75.2433,0,0
0,1,43.0232,83.7162,0,34
1,0,34.5097,86.7131,1,4
0,1,39.3664,74.4317,0,2
0,1,27.9102,81.5864,0,42
0,1,30.4201,86.617,0,4
0,1,41.3048,72.923,0,96
1,0,28.8511,82.4879,0,34
1,0,33.9455,118.274,0,64
1,0,42.2874,83.3049,0,16
0,1,32.4691,85.0033,0,83
0,0,34.8041,92.431,0,35
1,3,42.1306,80.0752,0,0
0,0,35.2144,80.9473,0,92
0,0,29.9902,95.3368,0,141
0,0,39.298,94.7167,1,13
0,1,44.6851,69.5164,0,29
1,0,25.9373,80.133,1,100
0,0,37.0341,76.3628,0,92
0,0,29.9551,90.0747,0,93
0,0,41.1781,73.1608,0,124
0,0,34.735,86.6188,0,53
0,0,37.5066,77.3208,0,62
0,0,42.7075,73.7123,0,110
0,0,42.7043,73.659,0,108
0,1,42.4259,71.66,0,0
0,0,41.3684,82.1077,0,55
0,2,40.7146,73.7812,0,24
0,1,47.6062,122.317,0,37
1,0,27.335,82.5374,0,71
1,0,29.8738,93.9332,0,22
1,0,25.7744,80.1372,0,113
0,0,38.2331,85.764,0,0
0,1,30.3396,81.686,0,13
0,1,39.3006,76.6348,0,0
0,1,30.3623,81.6777,0,13
0,0,45.4649,122.699,0,38
0,1,41.6239,93.6502,0,35
1,0,42.9599,78.8982,0,140
0,0,32.7535,79.9528,0,115
0,1,31.5572,84.1634,0,154
0,1,35.6071,77.3967,0,24
0,1,39.3664,74.4317,0,2
0,0,37.8554,94.3505,0,126
0,1,41.2814,95.9723,0,0
0,1,35.6102,77.3884,0,24
0,1,35.0087,85.277,0,30
0,0,41.6452,91.5268,0,86
0,1,41.2318,96.1105,0,0
0,0,35.6041,77.3322,0,9
0,0,34.0771,89.9101,0,33
0,1,46.8851,114.014,0,0
1,0,35.4438,89.859,0,81
0,0,37.5762,77.4875,0,68
0,0,29.9917,90.1018,0,94
0,0,28.5623,81.3647,0,47
0,0,42.511,92.3237,0,62
0,0,34.6689,92.3391,0,29
0,1,30.0198,89.9854,0,100
0,0,36.1988,95.8839,0,77
0,2,37.7676,122.169,0,18
0,0,44.9622,93.2577,0,0
0,0,42.639,83.3204,0,29
0,1,36.8193,76.1257,0,85
1,0,40.2344,74.7996,0,15
0,0,43.0239,83.7004,0,34
0,1,42.0367,87.8614,0,20
0,0,37.1772,87.1423,0,0
0,0,35.061,77.7405,0,10
0,0,33.4404,102.149,0,88
0,0,29.6452,82.3223,0,20
0,0,42.5101,92.3378,0,62
1,0,35.864,78.7128,0,49
1,0,30.4846,90.045,1,74
0,0,38.9627,104.787,0,14
0,1,45.5252,122.992,1,29
0,1,35.045,89.8893,0,84
0,0,38.8426,76.9921,0,0
1,0,44.3992,93.5246,0,0
1,0,30.535,88.1706,0,103
1,1,25.8491,80.2234,0,108
0,1,32.8231,83.6644,0,142
0,1,41.2959,95.9697,0,0
0,0,39.9469,82.9153,0,26
0,1,40.96,81.4365,1,36
0,0,32.5351,93.688,0,8
1,0,39.9078,86.0388,0,87
0,0,28.9174,81.9235,1,33
0,1,32.7237,85.2408,0,38
0,0,30.6977,88.1424,2,101
0,0,30.6755,88.246,0,101
0,1,36.1781,86.7881,0,51
0,0,39.1345,76.7453,0,32
0,1,36.0465,86.64,0,52
1,1,38.7056,90.2771,0,85
1,0,30.3047,81.7334,0,14
0,0,45.5902,122.746,0,44
0,1,36.0726,79.7754,0,57
1,0,39.3247,76.7167,0,0
0,0,36.8075,76.0836,0,84
0,0,33.61,101.82,0,83
1,0,41.5148,74.0121,0,104
0,0,38.8398,104.771,0,17
1,0,46.051,114.223,0,0
0,1,29.973,90.0435,0,99
1,0,33.8288,79.0654,0,58
0,0,41.639,93.6975,0,36
0,0,40.1285,88.24,0,103
0,0,45.6193,122.538,0,17
0,1,40.7088,74.0815,0,31
1,0,38.1621,85.7014,0,0
1,0,38.6708,90.208,0,77
1,0,35.9527,81.5388,0,87
1,0,39.3393,76.6625,0,40
0,1,39.1322,75.5224,0,32
1,0,44.313,71.8331,0,0
0,1,38.0222,121.289,0,13
0,0,32.4524,84.9225,0,136
0,0,40.5611,74.5411,0,23
0,1,42.9819,71.4482,0,0
0,0,37.0101,76.3724,0,92
0,0,39.4245,75.2413,0,3
1,0,38.4662,121.433,0,9
0,0,36.0112,78.8973,0,31
1,0,39.2723,80.325,0,48
1,0,33.7701,118.194,0,70
1,0,44.1817,92.7599,0,0
0,0,36.4525,77.6764,0,27
0,0,40.6014,75.4862,0,0
0,0,28.5311,81.3766,0,47
0,0,33.7345,117.868,0,69
0,0,32.39,80.6858,0,124
0,0,42.3622,71.0578,0,0
0,0,26.0086,80.2561,0,101
0,0,32.4638,84.9701,0,135
0,0,37.0951,113.586,0,75
0,0,26.2318,80.1133,0,93
0,0,29.9663,90.0844,0,93
0,0,30.0187,89.9781,0,100
0,0,34.735,86.6332,0,53
0,0,39.783,86.1796,0,99
1,0,27.3588,82.5425,0,70
0,0,37.0103,76.3536,0,92
1,0,39.9064,86.0385,0,87
0,0,42.5922,75.5303,0,122
0,1,35.1905,89.8919,0,98
0,0,32.5322,93.7199,0,8
0,1,27.3522,82.5303,0,70
1,0,36.4462,77.2228,0,27
0,1,48.2072,114.305,0,0
0,0,26.0972,80.2101,0,99
0,0,33.7574,78.8044,0,107
0,0,37.0387,76.456,0,94
1,0,43.7796,88.4288,0,52
0,1,33.6896,78.8905,0,107
0,0,41.4745,91.0002,0,91
0,0,42.9184,112.611,0,28
0,1,36.153,95.5204,0,8
0,1,35.6963,88.8602,0,73
0,0,38.851,76.9773,0,0
0,0,38.7497,90.3721,0,73
0,0,38.9193,76.9863,0,0
1,0,41.7845,99.1323,0,0
1,0,33.9277,118.246,1,64
0,0,39.8157,75.5495,1,12
0,2,36.7652,119.745,1,31
1,1,38.9186,77.557,0,87
0,2,36.8802,80.0085,2,9
0,1,32.8918,80.0133,1,113
0,1,33.6899,78.8908,0,107
0,2,35.0262,80.9058,0,26
1,0,40.0491,75.1749,0,0
0,1,37.3918,79.13,0,22
1,0,37.4427,85.2985,0,0
0,0,39.7213,121.847,0,3
0,0,38.8729,76.979,0,0
0,0,40.0503,76.3036,0,0
0,2,29.7604,95.3698,0,147
0,0,39.7702,121.85,0,3
0,1,43.3062,70.9721,1,0
1,0,44.7977,109.081,0,50
0,0,35.8333,78.6239,0,34
0,0,36.4811,82.4079,0,3
0,1,35.2612,77.5679,0,12
0,1,35.0608,89.8492,0,85
0,0,42.3178,71.0819,0,0
0,0,29.9238,90.0925,0,91
0,0,40.8321,73.1054,0,5
0,1,29.9596,90.1215,0,91
1,0,32.8481,96.8512,0,103
1,0,34.9936,106.121,0,50
0,0,39.9569,82.9253,0,18
0,0,31.4314,97.7402,0,59
1,1,45.9729,120.354,1,14
0,0,32.3543,88.7223,0,82
0,1,45.9719,120.354,2,14
0,1,35.2268,89.9712,0,88
1,0,34.8114,77.7811,0,4
1,0,39.1065,94.5137,0,19
0,0,42.5142,92.3327,0,62
1,0,38.6749,90.2006,0,77
0,0,27.9167,82.8,0,66
0,1,34.1462,118.232,0,43
0,0,38.3285,81.6025,0,35
0,1,28.3076,81.4642,0,43
0,0,30.6812,88.0541,0,97
0,0,40.8006,72.8713,0,3
0,0,39.7385,121.875,0,3
0,0,39.2195,76.6084,1,0
0,0,39.808,75.501,0,7
0,1,41.6363,83.5891,0,44
0,1,30.0179,90.0095,0,99
0,0,34.021,80.9741,0,75
0,0,27.9835,82.5371,0,62
0,0,46.8425,96.8258,0,41
0,0,41.2374,95.9387,0,0
0,0,40.9564,124.113,0,2
0,0,27.8003,97.4303,0,34
1,0,61.2278,149.807,0,17
1,0,40.0491,75.175,0,0
1,1,42.2055,86.3175,0,79
0,0,42.1976,83.2676,0,22
0,0,35.206,101.841,0,87
1,0,39.6977,86.1382,0,97
0,2,36.0549,79.7642,0,58
0,0,48.1491,103.613,0,1
0,0,32.7947,83.6711,0,142
0,1,35.0262,80.9058,0,26
0,0,32.7765,79.9311,0,110
0,0,29.9874,90.1628,0,80
0,2,37.7461,122.156,0,18
0,0,42.3606,71.1457,0,0
0,0,44.5497,123.265,0,16
0,1,33.9309,118.355,1,62
0,0,27.958,82.5362,0,62
0,0,37.7238,77.4479,0,55
1,0,43.059,76.1454,0,129
0,0,40.0639,83.0746,0,24
0,1,39.7447,75.5666,0,3
0,0,40.8111,73.1118,0,5
0,0,32.8217,80.0363,0,114
0,1,27.4445,82.4662,0,73
1,0,33.5891,112.16,1,20
0,0,34.1038,118.177,0,41
0,0,32.9466,117.092,0,77
0,0,38.1854,84.8756,0,0
0,0,42.2533,89.0858,0,67
0,1,33.6064,84.436,0,74
1,0,28.817,81.8328,0,32
0,0,34.8003,86.9746,0,5
0,0,34.6563,92.3585,0,29
0,1,43.5404,71.4843,0,0
0,0,41.2622,75.8879,0,0
0,0,39.3015,76.6718,0,40
0,0,32.5395,84.9629,0,134
0,0,39.2911,76.6301,0,40
0,1,39.7561,75.5605,0,4
1,0,39.1412,84.4969,0,33
0,0,32.7805,83.8256,0,140
0,0,39.2953,76.6507,0,0
1,0,28.817,81.8328,0,32
0,0,39.2953,76.6507,0,0
0,1,43.0081,89.2864,0,47
0,0,40.7931,124.158,0,2
0,0,39.0515,94.5484,0,22
0,0,38.9034,77.0619,0,0
0,0,39.8117,104.769,0,7
0,1,32.6994,114.645,1,4
0,0,30.1974,97.6663,0,51
0,0,35.0668,79.0127,1,42
0,0,28.4562,81.3113,0,47
0,0,29.9963,90.0609,0,97
0,1,29.9694,90.0618,0,93
0,1,39.9408,75.2215,0,0
1,0,40.3923,79.9,0,0
0,1,33.3205,82.0843,0,126
0,0,36.7459,119.135,0,23
0,0,40.2599,74.2752,1,11
0,1,39.7796,86.1155,0,96
1,0,47.8918,97.0551,0,43
0,0,34.1974,118.602,1,45
1,1,33.6218,85.8404,0,32
0,0,38.8876,76.9515,0,0
0,0,31.1054,97.9133,0,59
0,0,33.7231,84.8792,1,68
0,1,34.0535,118.225,1,51
0,1,40.024,83.7777,1,74
0,0,32.8748,97.0145,0,115
0,0,34.9642,78.9442,1,45
1,1,39.3676,74.4268,1,2
1,0,41.7643,87.5836,1,26
0,0,37.8924,89.0595,1,117
0,0,43.1522,78.668,1,144
1,0,28.9449,95.3543,0,25
0,0,42.89,78.8817,1,149
1,0,33.7682,84.4135,0,56
1,0,34.991,99.2507,0,55
0,0,38.8562,76.987,0,0
0,0,38.9667,77.0338,0,0
0,1,38.1995,85.765,0,0
0,0,39.7757,104.771,0,7
0,1,41.6908,73.8832,0,106
0,0,39.6296,75.666,0,5
0,0,34.1349,116.344,0,42
0,1,39.6801,83.9223,0,74
0,0,26.2111,80.1231,0,93
0,0,27.7753,82.6384,0,70
0,1,41.3807,83.6541,1,3
0,0,39.1297,84.4822,0,31
0,1,34.2561,78.0042,0,18
0,0,35.8322,88.9312,0,79
0,0,39.1361,84.4682,0,31
0,1,40.8182,73.9605,0,70
1,0,40.8139,73.9448,0,70
0,0,42.0999,72.5896,1,111
0,0,31.3182,95.4566,1,0
0,1,38.9137,77.0082,0,0
0,1,27.795,97.3989,0,34
0,0,37.5023,122.273,0,22
0,0,42.578,71.7906,0,0
0,0,37.6936,97.3196,0,84
0,0,38.8165,104.771,0,17
0,1,41.7572,87.5627,0,25
0,0,39.9975,82.8889,0,25
1,0,38.6204,90.2195,0,79
0,1,38.0857,102.621,0,64
0,1,35.8201,88.9217,0,79
0,0,44.808,68.8167,0,15
0,0,42.9264,88.8436,0,33
0,0,45.5451,122.537,0,47
0,1,35.2275,90.0135,0,88
0,1,35.0612,90.0162,0,91
0,1,39.9526,75.1652,0,0
0,1,35.7005,96.8779,0,32
0,1,41.4969,81.6692,0,11
0,1,39.3265,76.6585,0,40
0,0,42.2539,78.7938,0,148
0,0,36.7141,119.787,0,31
1,0,39.757,84.1474,0,39
0,0,39.0892,84.5994,1,30
0,1,34.7232,92.2959,0,36
0,1,29.7604,95.3698,0,147
0,0,42.1875,112.243,0,32
0,0,46.8772,96.7898,0,21
1,1,36.0045,83.8993,0,13
0,1,35.0935,79.0109,0,44
0,1,30.531,92.0752,0,40
0,0,33.6582,101.824,0,83
1,0,41.7773,87.6864,0,6
0,0,40.803,74.2132,0,34
0,0,39.7611,84.2084,0,39
1,0,33.7278,84.3806,0,59
0,1,39.9805,75.2264,0,0
1,0,40.6997,73.8079,0,32
1,0,32.7688,94.3628,0,9
0,0,34.9819,81.1016,0,46
0,0,30.4365,91.0842,0,69
0,1,40.0474,75.1611,0,0
0,1,32.8206,97.2313,0,91
1,0,32.7878,96.7999,0,108
0,1,33.4012,91.0379,0,49
1,1,33.6218,85.8404,0,32
0,1,37.3515,95.2755,0,7
1,0,39.3217,76.5508,0,45
0,1,39.0214,82.2336,0,94
0,0,33.855,117.539,0,60
0,1,39.0914,94.5123,0,23
0,0,37.7547,122.426,0,17
0,0,37.4804,77.4811,0,69
0,0,36.0437,89.3706,0,77
0,0,30.7259,88.0945,0,99
0,0,41.2542,75.9405,0,0
0,1,36.7477,119.782,0,31
0,1,40.2388,74.8078,0,15
0,1,41.8954,87.7212,0,10
0,1,39.6994,104.818,0,42
0,0,39.9547,74.9459,0,7
0,0,35.6045,88.8853,0,80
1,0,40.4059,79.912,0,0
0,1,36.2083,86.8366,0,54
0,0,40.2057,74.7483,0,15
0,0,41.5634,90.5975,0,89
0,1,40.7289,74.1906,0,29
1,0,35.975,87.1297,0,65
0,1,35.0415,85.2604,0,28
0,0,27.8998,97.1481,0,43
0,1,42.7186,88.9715,0,31
1,0,34.0625,118.123,0,49
1,0,41.426,81.565,0,12
0,1,39.0298,95.6512,0,58
0,0,34.6611,92.3545,0,29
0,1,34.1589,118.522,0,45
0,0,34.1233,117.889,0,48
0,1,42.7492,71.4639,0,0
0,0,42.9756,78.7914,0,146
0,1,31.7351,93.0922,0,23
0,0,41.5283,92.0839,0,76
0,1,32.8035,96.6233,0,107
0,1,35.069,85.2654,0,28
0,0,30.0138,90.0182,0,99
1,0,42.0045,93.628,0,45
0,0,27.9835,82.5371,0,62
0,0,30.3003,90.6753,0,81
0,0,39.294,76.62,0,40
0,1,41.5626,90.6129,0,89
0,2,41.8049,72.6953,0,7
0,1,30.8629,90.1295,0,75
0,0,39.301,76.6479,0,0
0,0,35.8775,78.7931,0,40
1,0,36.3088,119.267,0,26
0,1,44.0419,69.6755,0,53
0,0,28.572,81.3946,0,47
0,0,38.3633,75.1677,0,0
1,0,34.1826,118.453,0,46
1,1,38.3464,76.5757,0,0
0,0,27.5122,82.6477,0,71
0,0,41.4528,82.1824,0,56
0,0,27.5144,99.4994,0,42
1,0,29.9361,90.1043,0,98
0,0,41.6522,72.6604,0,29
0,1,37.5392,77.4291,0,71
0,0,42.1212,72.5067,0,0
0,0,39.7679,84.2105,0,39
0,0,47.2346,122.42,0,27
1,0,39.9526,75.1652,0,0
0,1,29.6548,95.1792,0,145
0,1,35.39,77.9134,0,4
1,0,38.422,122.744,0,10
0,0,31.8418,102.352,0,81
1,0,38.6278,76.7289,0,0
0,0,39.6421,84.243,0,42
0,0,46.8061,100.748,0,30
1,0,28.5466,81.3932,0,46
0,0,41.13,100.801,0,0
0,0,38.2645,85.7253,0,0
0,0,34.9294,88.516,0,2
1,0,34.2191,118.605,0,45
0,1,27.9753,82.4719,0,61
0,1,41.7643,87.5836,0,26
0,0,30.3432,92.0526,0,39
1,0,30.1742,93.217,0,36
0,1,39.9914,75.1349,0,0
0,0,32.7363,96.8646,0,104
0,0,39.7758,86.1722,0,97
0,0,43.0174,87.9874,0,7
1,0,27.7726,82.6377,0,70
0,1,35.6766,88.7669,0,73
0,0,33.7337,117.846,0,69
0,3,35.1634,90.0135,0,90
1,0,29.9704,90.0608,0,93
0,0,29.7485,95.3715,0,147
0,2,34.0516,81.1093,0,72
0,1,30.0274,82.5612,0,10
0,0,36.0048,76.9515,0,5
0,0,38.8336,104.824,0,18
0,0,32.5217,84.9559,0,134
1,0,34.3484,86.2266,0,26
0,0,41.5944,83.6456,0,46
0,1,41.6298,83.5649,0,46
1,1,39.2814,76.6509,0,40
0,1,40.6502,74.2131,0,20
0,0,39.4336,77.3988,0,0
0,0,42.4811,83.2022,0,35
0,1,39.3114,76.7037,0,41
0,0,39.292,76.6218,0,40
0,0,32.3668,88.7281,0,82
0,1,37.7678,122.154,0,18
0,1,33.8374,117.217,0,61
0,0,32.431,93.7452,0,3
0,0,32.4137,88.678,0,45
0,0,40.1073,88.2095,0,103
0,2,32.297,90.1856,0,68
0,1,34.1633,118.158,0,41
0,0,38.1519,85.6943,0,0
0,0,25.8306,80.2083,0,108
0,1,36.0112,78.8973,0,31
0,3,25.8525,80.1958,0,108
0,0,41.4529,81.7014,0,10
0,1,42.3905,83.2047,0,11
0,0,26.238,98.1472,0,39
0,1,38.9022,94.5407,0,37
0,0,44.8931,93.0781,0,0
1,0,34.7325,92.2583,0,36
1,2,33.3565,80.4318,0,66
0,0,42.2762,83.2784,0,16
0,0,25.7602,80.3252,0,115
1,0,29.951,90.1113,0,91
1,0,44.9764,93.2751,0,0
0,0,42.1422,72.4998,0,0
0,0,41.6182,81.4712,0,60
0,0,29.7604,95.3698,0,147
1,0,42.2801,71.1206,0,0
0,0,37.6936,97.3193,0,84
0,0,40.1269,82.9939,0,22
0,0,33.5083,112.272,0,29
0,0,43.0664,76.1558,0,129
0,0,43.0755,83.7063,0,34
0,1,39.1686,119.729,0,40
0,0,39.9194,83.144,0,23
0,1,41.4047,75.6489,0,0
0,0,29.9267,90.1008,0,91
1,1,35.841,90.6707,0,53
1,0,34.7697,86.8075,0,25
1,0,36.3673,82.2412,0,4
0,1,30.0291,82.5611,0,10
0,2,41.7732,87.6104,0,5
0,0,31.5562,84.0946,0,153
0,0,29.7752,95.3102,0,143
0,1,39.9804,75.1709,0,0
0,1,34.7791,86.5843,0,19
0,0,41.7648,88.324,0,83
0,0,42.6979,87.817,0,66
1,0,33.1941,87.5743,0,70
0,0,42.0866,72.5605,0,0
1,0,37.4804,77.4811,0,69
0,1,42.2163,85.8846,0,80
0,0,41.4314,91.041,1,91
0,0,39.798,84.2459,1,43
0,0,37.6958,113.097,0,72
0,1,32.2926,90.2009,0,68
0,0,34.7411,92.3347,0,34
1,1,39.8843,82.9917,0,17
0,0,26.5337,81.7553,0,78
1,0,32.7151,117.107,0,80
0,0,26.1955,80.1121,0,93
0,1,34.9851,88.532,0,2
0,0,32.7338,117.193,0,78
0,1,29.6438,95.5086,0,131
0,3,25.8523,80.197,0,108
0,0,38.8379,104.757,0,17
0,0,43.8002,91.2446,0,95
0,0,41.6522,72.6604,0,29
0,3,35.7702,78.6224,0,33
0,0,38.931,77.0236,0,0
0,1,34.0816,118.19,1,51
0,0,32.8748,97.0145,0,115
1,0,39.1437,84.4945,1,33
1,1,33.4024,112.047,1,27
0,0,42.4722,71.1502,1,0
1,0,38.6854,121.62,1,7
1,0,39.1221,84.5307,0,31
0,0,39.0653,75.5378,1,34
0,0,39.7016,75.6984,1,21
0,0,37.4708,122.202,1,24
0,1,42.7492,71.4639,1,0
0,0,38.863,76.9913,0,0
0,0,41.6167,83.6689,0,46
0,1,41.5255,83.634,1,3
0,0,33.0131,96.994,0,63
0,0,33.7771,112.527,1,13
0,1,34.5653,112.477,1,1
0,1,27.6984,97.3674,0,32
1,0,39.315,76.6112,0,43
1,0,34.9625,81.0057,1,48
0,0,42.4855,83.0848,1,28
0,0,32.1986,110.973,1,2
1,0,39.3715,76.567,1,43
0,0,42.1958,72.6227,1,0
1,0,31.1707,83.7794,0,172
0,0,34.0162,117.344,1,61
0,0,33.5746,81.7321,1,82
0,0,42.4965,78.3827,1,148
0,0,46.6833,68.0075,0,5
1,0,42.2527,71.8174,1,217
0,1,36.2313,86.7437,0,54
0,2,32.845,79.9915,0,111
0,1,30.4826,89.1913,0,95
0,0,34.7371,86.6524,0,53
0,0,32.863,80.0256,0,109
0,0,31.6278,89.5461,0,90
0,0,35.6955,88.8215,0,73
0,1,38.2379,85.8238,0,0
0,0,34.92,81.0212,0,49
1,0,39.9907,75.1083,0,0
0,1,35.7666,78.6306,0,33
0,0,38.9614,77.0136,0,0
0,0,34.2638,85.1578,0,13
0,0,32.8982,97.0404,1,98
0,0,44.9017,93.0807,1,0
0,0,40.2443,75.6385,0,0
0,0,38.9163,77.0144,0,0
0,0,39.3867,74.5155,0,2
0,1,38.199,85.6166,0,0
0,0,26.1845,81.687,0,105
0,1,34.7236,86.5975,0,53
0,1,34.4989,78.6611,0,22
0,1,39.4988,121.547,0,3
0,1,29.7248,95.3502,0,147
0,0,34.7691,86.5864,0,19
0,1,37.951,122.028,0,14
0,1,34.0898,118.35,0,50
1,0,27.8006,97.3964,0,34
0,0,30.2469,85.9417,0,6
0,1,41.8517,87.7235,0,9
0,0,34.1099,117.154,0,40
0,0,39.7092,84.0633,0,73
0,1,39.8084,86.1508,0,99
0,0,39.8228,84.7919,0,43
0,0,30.6504,96.3226,0,14
0,1,30.5237,91.1347,0,29
0,0,27.8504,97.5747,0,34
0,1,39.9581,82.9728,0,26
0,0,31.8897,102.351,0,81
0,2,43.0142,87.9437,0,8
0,0,37.9697,87.5057,0,77
0,1,43.1298,89.3058,0,48
0,0,43.0071,71.4577,0,0
0,0,38.8406,76.9937,0,0
0,0,38.9619,77.0124,0,0
0,0,38.8821,76.9426,0,0
0,0,44.8977,116.098,1,8
1,0,34.9633,81.0066,0,48
0,2,33.6261,112.071,0,20
1,0,41.8711,88.0129,0,48
1,0,33.7087,117.15,0,67
0,1,32.3676,95.3433,0,6
0,1,37.9529,122.044,0,14
0,0,43.0478,83.7205,0,34
0,0,42.9078,87.8649,0,21
